init_time,finish_time,timestamp_1,timestamp_2,inter_time
104400000000,104460000000,104402024351,104402087702,0
104400000000,104460000000,104402087702,104403370858,1
104400000000,104460000000,104403370858,104420412639,17
104400000000,104460000000,104420412639,104420414935,0
104400000000,104460000000,104420414935,104420417311,0
104400000000,104460000000,104420417311,104420419355,0
104400000000,104460000000,104420419355,104420423826,0
104400000000,104460000000,104420423826,104423558889,3
104400000000,104460000000,104423558889,104428297883,4
104400000000,104460000000,104428297883,104434082007,5
104400000000,104460000000,104434082007,104437520836,3
104400000000,104460000000,104437520836,104442010720,4
104400000000,104460000000,104442010720,104445327172,3
104400000000,104460000000,104445327172,104445336168,0
104400000000,104460000000,104445336168,104445357473,0
104460000000,104520000000,104445357473,104461765611,16
104460000000,104520000000,104461765611,104461817404,0
104460000000,104520000000,104461817404,104464676701,2
104460000000,104520000000,104464676701,104474651937,9
104460000000,104520000000,104474651937,104488370889,13
104460000000,104520000000,104488370889,104488383575,0
104460000000,104520000000,104488383575,104503013219,14
104460000000,104520000000,104503013219,104505332104,2
104460000000,104520000000,104505332104,104506778743,1
104460000000,104520000000,104506778743,104508807631,2
104520000000,104580000000,104508807631,104523146607,14
104520000000,104580000000,104523146607,104524858738,1
104520000000,104580000000,104524858738,104524872496,0
104520000000,104580000000,104524872496,104524875972,0
104520000000,104580000000,104524875972,104524883828,0
104520000000,104580000000,104524883828,104526270893,1
104520000000,104580000000,104526270893,104526360047,0
104520000000,104580000000,104526360047,104542329274,15
104520000000,104580000000,104542329274,104542337258,0
104520000000,104580000000,104542337258,104547692893,5
104520000000,104580000000,104547692893,104547783756,0
104520000000,104580000000,104547783756,104549139484,1
104520000000,104580000000,104549139484,104552925286,3
104520000000,104580000000,104552925286,104553026317,0
104520000000,104580000000,104553026317,104554439550,1
104520000000,104580000000,104554439550,104554439579,0
104520000000,104580000000,104554439579,104554811566,0
104520000000,104580000000,104554811566,104554868038,0
104520000000,104580000000,104554868038,104557785684,2
104520000000,104580000000,104557785684,104557893864,0
104520000000,104580000000,104557893864,104563602996,5
104520000000,104580000000,104563602996,104563612023,0
104520000000,104580000000,104563612023,104566950501,3
104580000000,104640000000,104566950501,104581286452,14
104580000000,104640000000,104581286452,104583064674,1
104580000000,104640000000,104583064674,104611673695,28
104580000000,104640000000,104611673695,104611677129,0
104580000000,104640000000,104611677129,104616300883,4
104580000000,104640000000,104616300883,104621058486,4
104580000000,104640000000,104621058486,104625438534,4
104580000000,104640000000,104625438534,104636333845,10
104580000000,104640000000,104636333845,104636355522,0
104580000000,104640000000,104636355522,104636377156,0
104580000000,104640000000,104636377156,104636382165,0
104580000000,104640000000,104636382165,104637962803,1
104640000000,104700000000,104637962803,104645257473,7
104640000000,104700000000,104645257473,104645257474,0
104640000000,104700000000,104645257474,104648361010,3
104640000000,104700000000,104648361010,104664637870,16
104640000000,104700000000,104664637870,104664641186,0
104640000000,104700000000,104664641186,104664663451,0
104640000000,104700000000,104664663451,104664672876,0
104640000000,104700000000,104664672876,104664677578,0
104640000000,104700000000,104664677578,104664684422,0
104640000000,104700000000,104664684422,104678157169,13
104640000000,104700000000,104678157169,104678157325,0
104640000000,104700000000,104678157325,104678157326,0
104640000000,104700000000,104678157326,104678202043,0
104640000000,104700000000,104678202043,104678202044,0
104640000000,104700000000,104678202044,104688422680,10
104640000000,104700000000,104688422680,104696247725,7
104640000000,104700000000,104696247725,104696288038,0
104640000000,104700000000,104696288038,104696299370,0
104700000000,104760000000,104696299370,104706619407,10
104700000000,104760000000,104706619407,104708290801,1
104700000000,104760000000,104708290801,104710122013,1
104700000000,104760000000,104710122013,104713148767,3
104700000000,104760000000,104713148767,104713148831,0
104700000000,104760000000,104713148831,104716946775,3
104700000000,104760000000,104716946775,104721677958,4
104700000000,104760000000,104721677958,104721802221,0
104700000000,104760000000,104721802221,104723624563,1
104700000000,104760000000,104723624563,104723627589,0
104700000000,104760000000,104723627589,104734069814,10
104700000000,104760000000,104734069814,104741571217,7
104700000000,104760000000,104741571217,104749300726,7
104700000000,104760000000,104749300726,104758304704,9
104760000000,104820000000,104758304704,104760507101,2
104760000000,104820000000,104760507101,104770634367,10
104760000000,104820000000,104770634367,104774172957,3
104760000000,104820000000,104774172957,104780574938,6
104760000000,104820000000,104780574938,104780942420,0
104760000000,104820000000,104780942420,104780983984,0
104760000000,104820000000,104780983984,104792043561,11
104820000000,104880000000,104792043561,104824237995,32
104820000000,104880000000,104824237995,104841184719,16
104820000000,104880000000,104841184719,104841211896,0
104820000000,104880000000,104841211896,104841214730,0
104820000000,104880000000,104841214730,104853024569,11
104820000000,104880000000,104853024569,104860384169,7
104820000000,104880000000,104860384169,104876258612,15
104820000000,104880000000,104876258612,104879390982,3
104880000000,104940000000,104879390982,104885727534,6
104880000000,104940000000,104885727534,104886305741,0
104880000000,104940000000,104886305741,104886322707,0
104880000000,104940000000,104886322707,104886679637,0
104880000000,104940000000,104886679637,104886686734,0
104880000000,104940000000,104886686734,104886699932,0
104880000000,104940000000,104886699932,104886707035,0
104880000000,104940000000,104886707035,104891007478,4
104880000000,104940000000,104891007478,104908685533,17
104880000000,104940000000,104908685533,104913328987,4
104880000000,104940000000,104913328987,104913331708,0
104880000000,104940000000,104913331708,104913353726,0
104880000000,104940000000,104913353726,104916749895,3
104880000000,104940000000,104916749895,104923157215,6
104880000000,104940000000,104923157215,104933264906,10
104940000000,105000000000,104933264906,104945462926,12
104940000000,105000000000,104945462926,104945465243,0
104940000000,105000000000,104945465243,104945484644,0
104940000000,105000000000,104945484644,104945492126,0
104940000000,105000000000,104945492126,104950869682,5
104940000000,105000000000,104950869682,104950869683,0
104940000000,105000000000,104950869683,104950869847,0
104940000000,105000000000,104950869847,104950869848,0
104940000000,105000000000,104950869848,104950869849,0
104940000000,105000000000,104950869849,104950870274,0
104940000000,105000000000,104950870274,104950870275,0
104940000000,105000000000,104950870275,104983659786,32
104940000000,105000000000,104983659786,104983664121,0
104940000000,105000000000,104983664121,104993016419,9
104940000000,105000000000,104993016419,104993016420,0
104940000000,105000000000,104993016420,104998482582,5
104940000000,105000000000,104998482582,104998512014,0
104940000000,105000000000,104998512014,104998514577,0
105000000000,105060000000,104998514577,105000156128,1
105000000000,105060000000,105000156128,105005220114,5
105000000000,105060000000,105005220114,105007158916,1
105000000000,105060000000,105007158916,105008806630,1
105000000000,105060000000,105008806630,105008987112,0
105000000000,105060000000,105008987112,105012877399,3
105000000000,105060000000,105012877399,105016493122,3
105000000000,105060000000,105016493122,105026804680,10
105000000000,105060000000,105026804680,105029808068,3
105000000000,105060000000,105029808068,105031215207,1
105000000000,105060000000,105031215207,105040088191,8
105000000000,105060000000,105040088191,105051444338,11
105000000000,105060000000,105051444338,105051447315,0
105000000000,105060000000,105051447315,105051449548,0
105000000000,105060000000,105051449548,105051451942,0
105000000000,105060000000,105051451942,105051455461,0
105000000000,105060000000,105051455461,105051457684,0
105000000000,105060000000,105051457684,105051460259,0
105000000000,105060000000,105051460259,105051463634,0
105000000000,105060000000,105051463634,105051511318,0
105000000000,105060000000,105051511318,105056367817,4
105000000000,105060000000,105056367817,105056367818,0
105000000000,105060000000,105056367818,105056367819,0
105000000000,105060000000,105056367819,105059841766,3
105060000000,105120000000,105059841766,105066829280,6
105060000000,105120000000,105066829280,105071417195,4
105060000000,105120000000,105071417195,105071420197,0
105060000000,105120000000,105071420197,105076045365,4
105060000000,105120000000,105076045365,105076348750,0
