init_time,finish_time,timestamp_1,timestamp_2,inter_time
18000000000,18020000000,18015133232,18018566076,3432844
18000000000,18020000000,18018566076,18019286115,720039
18000000000,18020000000,18019286115,18019301580,15465
18000000000,18020000000,18019301580,18019303989,2409
18020000000,18040000000,18031391031,18031405379,14348
18020000000,18040000000,18031405379,18031415770,10391
18020000000,18040000000,18031415770,18031418200,2430
18040000000,18060000000,18042802558,18051385290,8582732
18040000000,18060000000,18051385290,18055626077,4240787
18040000000,18060000000,18055626077,18056889950,1263873
18040000000,18060000000,18056889950,18056889951,1
18060000000,18080000000,18068080317,18069403773,1323456
18060000000,18080000000,18069403773,18069403774,1
18060000000,18080000000,18069403774,18069403775,1
18060000000,18080000000,18069403775,18074685704,5281929
18080000000,18100000000,18082106866,18084946724,2839858
18080000000,18100000000,18084946724,18086629443,1682719
18080000000,18100000000,18086629443,18088358624,1729181
18080000000,18100000000,18088358624,18093464104,5105480
18080000000,18100000000,18093464104,18093475007,10903
18080000000,18100000000,18093475007,18094921879,1446872
18080000000,18100000000,18094921879,18094922299,420
18080000000,18100000000,18094922299,18094922300,1
18080000000,18100000000,18094922300,18097024402,2102102
18080000000,18100000000,18097024402,18097029637,5235
18080000000,18100000000,18097029637,18097756769,727132
18100000000,18120000000,18102645775,18112511017,9865242
18100000000,18120000000,18112511017,18117344594,4833577
18120000000,18140000000,18121654116,18122583982,929866
18120000000,18140000000,18122583982,18123351612,767630
18120000000,18140000000,18123351612,18123361963,10351
18120000000,18140000000,18123361963,18124190598,828635
18120000000,18140000000,18124190598,18130084180,5893582
18120000000,18140000000,18130084180,18130100823,16643
18200000000,18220000000,18206066969,18206078986,12017
18220000000,18240000000,18221383617,18222295450,911833
18220000000,18240000000,18222295450,18223619189,1323739
18240000000,18260000000,18242335890,18242354460,18570
18240000000,18260000000,18242354460,18244692760,2338300
18240000000,18260000000,18244692760,18244724234,31474
18240000000,18260000000,18244724234,18246889871,2165637
18240000000,18260000000,18246889871,18248501618,1611747
18240000000,18260000000,18248501618,18249297760,796142
18240000000,18260000000,18249297760,18254539050,5241290
18240000000,18260000000,18254539050,18254549534,10484
18240000000,18260000000,18254549534,18256341826,1792292
18240000000,18260000000,18256341826,18257339617,997791
18260000000,18280000000,18279814842,18279817468,2626
18280000000,18300000000,18282185315,18291733882,9548567
18300000000,18320000000,18311790461,18311795207,4746
18300000000,18320000000,18311795207,18313231265,1436058
18300000000,18320000000,18313231265,18316394338,3163073
18300000000,18320000000,18316394338,18317119535,725197
18340000000,18360000000,18340000973,18349079811,9078838
18360000000,18380000000,18370505401,18375493126,4987725
18360000000,18380000000,18375493126,18376977360,1484234
18360000000,18380000000,18376977360,18376977361,1
18360000000,18380000000,18376977361,18376977362,1
18360000000,18380000000,18376977362,18376994993,17631
18380000000,18400000000,18387729788,18391424887,3695099
18380000000,18400000000,18391424887,18391424888,1
18380000000,18400000000,18391424888,18393579011,2154123
18380000000,18400000000,18393579011,18398905271,5326260
18420000000,18440000000,18423612132,18435533120,11920988
18420000000,18440000000,18435533120,18436416856,883736
18420000000,18440000000,18436416856,18436422705,5849
18440000000,18460000000,18447534191,18448907606,1373415
18460000000,18480000000,18460379632,18460400577,20945
18460000000,18480000000,18460400577,18464305403,3904826
18460000000,18480000000,18464305403,18465054839,749436
18460000000,18480000000,18465054839,18472656504,7601665
18460000000,18480000000,18472656504,18472661050,4546
18460000000,18480000000,18472661050,18472672463,11413
18480000000,18500000000,18485021976,18487135036,2113060
18480000000,18500000000,18487135036,18497179812,10044776
18540000000,18560000000,18544586795,18544608392,21597
18540000000,18560000000,18544608392,18546023526,1415134
18540000000,18560000000,18546023526,18546023527,1
18540000000,18560000000,18546023527,18546023528,1
18540000000,18560000000,18546023528,18554891520,8867992
18560000000,18580000000,18568426794,18569841660,1414866
18560000000,18580000000,18569841660,18569841661,1
18580000000,18600000000,18582613356,18590246968,7633612
18600000000,18620000000,18606105504,18607827305,1721801
18600000000,18620000000,18607827305,18615722114,7894809
18600000000,18620000000,18615722114,18617204739,1482625
18600000000,18620000000,18617204739,18618271004,1066265
18620000000,18640000000,18626318504,18627055941,737437
18640000000,18660000000,18640148090,18647792385,7644295
18640000000,18660000000,18647792385,18649948683,2156298
18640000000,18660000000,18649948683,18651848482,1899799
18640000000,18660000000,18651848482,18653292351,1443869
18640000000,18660000000,18653292351,18656894840,3602489
18640000000,18660000000,18656894840,18656900080,5240
18640000000,18660000000,18656900080,18656904839,4759
18640000000,18660000000,18656904839,18658219686,1314847
18660000000,18680000000,18668999894,18671029193,2029299
18680000000,18700000000,18681060374,18681066716,6342
18680000000,18700000000,18681066716,18682576026,1509310
18680000000,18700000000,18682576026,18682576027,1
18680000000,18700000000,18682576027,18687037199,4461172
18680000000,18700000000,18687037199,18693350133,6312934
18680000000,18700000000,18693350133,18693355347,5214
18680000000,18700000000,18693355347,18693357614,2267
18680000000,18700000000,18693357614,18697965919,4608305
18700000000,18720000000,18706573418,18706577512,4094
18700000000,18720000000,18706577512,18706580237,2725
18700000000,18720000000,18706580237,18706582551,2314
18700000000,18720000000,18706582551,18708037682,1455131
18700000000,18720000000,18708037682,18708037683,1
18700000000,18720000000,18708037683,18708037684,1
18700000000,18720000000,18708037684,18713445661,5407977
18700000000,18720000000,18713445661,18718796005,5350344
18720000000,18740000000,18720259628,18721648222,1388594
18720000000,18740000000,18721648222,18724118412,2470190
18720000000,18740000000,18724118412,18726430059,2311647
18720000000,18740000000,18726430059,18729812512,3382453
18720000000,18740000000,18729812512,18731401514,1589002
18720000000,18740000000,18731401514,18731405373,3859
18720000000,18740000000,18731405373,18731407456,2083
18720000000,18740000000,18731407456,18732163187,755731
